origin_destination,age_group,number_of_people,year,direction
New Hampshire,31_40,21,2020,in
New Hampshire,41_50,15,2020,in
New Hampshire,51_60,7,2020,in
New Hampshire,61_70,11,2020,in
New Hampshire,71_80,3,2020,in
New Hampshire,81_90,0,2020,in
New Hampshire,91,0,2020,in
New Hampshire,unk,0,2020,in
New Jersey,20,10,2020,in
New Jersey,21_30,55,2020,in
New Jersey,31_40,32,2020,in
New Jersey,41_50,24,2020,in
New Jersey,51_60,16,2020,in
New Jersey,61_70,14,2020,in
New Jersey,71_80,3,2020,in
New Jersey,81_90,0,2020,in
New Jersey,91,0,2020,in
New Jersey,unk,0,2020,in
New Mexico,20,16,2020,in
New Mexico,21_30,76,2020,in
New Mexico,31_40,95,2020,in
New Mexico,41_50,46,2020,in
New Mexico,51_60,48,2020,in
New Mexico,61_70,66,2020,in
New Mexico,71_80,26,2020,in
New Mexico,81_90,9,2020,in
New Mexico,91,1,2020,in
New Mexico,unk,0,2020,in
New York,20,18,2020,in
New York,21_30,146,2020,in
New York,31_40,122,2020,in
New York,41_50,75,2020,in
New York,51_60,58,2020,in
New York,61_70,58,2020,in
New York,71_80,16,2020,in
New York,81_90,2,2020,in
New York,91,0,2020,in
New York,unk,0,2020,in
North Carolina,20,25,2020,in
North Carolina,21_30,162,2020,in
North Carolina,31_40,140,2020,in
North Carolina,41_50,59,2020,in
North Carolina,51_60,45,2020,in
North Carolina,61_70,36,2020,in
North Carolina,71_80,25,2020,in
North Carolina,81_90,5,2020,in
North Carolina,91,1,2020,in
North Carolina,unk,0,2020,in
North Dakota,20,26,2020,in
North Dakota,21_30,147,2020,in
North Dakota,31_40,102,2020,in
North Dakota,41_50,68,2020,in
North Dakota,51_60,35,2020,in
North Dakota,61_70,19,2020,in
North Dakota,71_80,2,2020,in
North Dakota,81_90,0,2020,in
North Dakota,91,1,2020,in
North Dakota,unk,0,2020,in
Northern Mariana Islands,20,7,2020,in
Northern Mariana Islands,21_30,2,2020,in
Northern Mariana Islands,31_40,6,2020,in
Northern Mariana Islands,41_50,0,2020,in
Northern Mariana Islands,51_60,0,2020,in
Northern Mariana Islands,61_70,0,2020,in
Northern Mariana Islands,71_80,0,2020,in
Northern Mariana Islands,81_90,0,2020,in
Northern Mariana Islands,91,0,2020,in
Northern Mariana Islands,unk,0,2020,in
Nova Scotia,20,0,2020,in
Nova Scotia,21_30,0,2020,in
Nova Scotia,31_40,0,2020,in
Nova Scotia,41_50,0,2020,in
Nova Scotia,51_60,0,2020,in
Nova Scotia,61_70,0,2020,in
Nova Scotia,71_80,0,2020,in
Nova Scotia,81_90,0,2020,in
Nova Scotia,91,0,2020,in
Nova Scotia,unk,0,2020,in
Ohio,20,16,2020,in
Ohio,21_30,161,2020,in
Ohio,31_40,110,2020,in
Ohio,41_50,40,2020,in
Ohio,51_60,35,2020,in
Ohio,61_70,39,2020,in
Ohio,71_80,12,2020,in
Ohio,81_90,5,2020,in
Ohio,91,2,2020,in
Ohio,unk,0,2020,in
Oklahoma,20,18,2020,in
Oklahoma,21_30,81,2020,in
Oklahoma,31_40,75,2020,in
Oklahoma,41_50,54,2020,in
Oklahoma,51_60,44,2020,in
Oklahoma,61_70,19,2020,in
Oklahoma,71_80,12,2020,in
Oklahoma,81_90,4,2020,in
Oklahoma,91,0,2020,in
Oklahoma,unk,0,2020,in
Ontario,20,1,2020,in
Ontario,21_30,1,2020,in
Ontario,31_40,0,2020,in
Ontario,41_50,1,2020,in
Ontario,51_60,0,2020,in
Ontario,61_70,2,2020,in
Ontario,71_80,0,2020,in
Ontario,81_90,0,2020,in
Ontario,91,0,2020,in
Ontario,unk,0,2020,in
Oregon,20,223,2020,in
Oregon,21_30,1131,2020,in
Oregon,31_40,912,2020,in
Oregon,41_50,638,2020,in
Oregon,51_60,576,2020,in
Oregon,61_70,656,2020,in
Oregon,71_80,305,2020,in
Oregon,81_90,72,2020,in
Oregon,91,8,2020,in
Oregon,unk,0,2020,in
Pennsylvania,20,14,2020,in
Pennsylvania,21_30,152,2020,in
Pennsylvania,31_40,111,2020,in
Pennsylvania,41_50,45,2020,in
Pennsylvania,51_60,50,2020,in
Pennsylvania,61_70,34,2020,in
Pennsylvania,71_80,11,2020,in
Pennsylvania,81_90,5,2020,in
Pennsylvania,91,1,2020,in
Pennsylvania,unk,0,2020,in
Puerto Rico,20,1,2020,in
Puerto Rico,21_30,8,2020,in
Puerto Rico,31_40,5,2020,in
Puerto Rico,41_50,1,2020,in
Puerto Rico,51_60,0,2020,in
Puerto Rico,61_70,0,2020,in
Puerto Rico,71_80,0,2020,in
Puerto Rico,81_90,0,2020,in
Puerto Rico,91,0,2020,in
Puerto Rico,unk,0,2020,in
Quebec,20,0,2020,in
Quebec,21_30,1,2020,in
Quebec,31_40,1,2020,in
Quebec,41_50,0,2020,in
Quebec,51_60,0,2020,in
Quebec,61_70,0,2020,in
Quebec,71_80,0,2020,in
Quebec,81_90,0,2020,in
Quebec,91,0,2020,in
Quebec,unk,0,2020,in
Rhode Island,20,0,2020,in
Rhode Island,21_30,5,2020,in
Rhode Island,31_40,12,2020,in
Rhode Island,41_50,1,2020,in
Rhode Island,51_60,3,2020,in
Rhode Island,61_70,7,2020,in
Rhode Island,71_80,0,2020,in
Rhode Island,81_90,0,2020,in
Rhode Island,91,0,2020,in
Rhode Island,unk,0,2020,in
Saskatchewan,20,0,2020,in
Saskatchewan,21_30,5,2020,in
Saskatchewan,31_40,0,2020,in
Saskatchewan,41_50,0,2020,in
Saskatchewan,51_60,0,2020,in
Saskatchewan,61_70,0,2020,in
Saskatchewan,71_80,0,2020,in
Saskatchewan,81_90,0,2020,in
Saskatchewan,91,0,2020,in
Saskatchewan,unk,0,2020,in
South Carolina,20,8,2020,in
South Carolina,21_30,78,2020,in
South Carolina,31_40,61,2020,in
South Carolina,41_50,30,2020,in
South Carolina,51_60,30,2020,in
South Carolina,61_70,21,2020,in
South Carolina,71_80,5,2020,in
South Carolina,81_90,0,2020,in
South Carolina,91,0,2020,in
South Carolina,unk,0,2020,in
South Dakota,20,9,2020,in
South Dakota,21_30,57,2020,in
South Dakota,31_40,57,2020,in
South Dakota,41_50,21,2020,in
South Dakota,51_60,28,2020,in
South Dakota,61_70,38,2020,in
South Dakota,71_80,17,2020,in
South Dakota,81_90,2,2020,in
South Dakota,91,0,2020,in
South Dakota,unk,0,2020,in
South Korea,20,0,2020,in
South Korea,21_30,1,2020,in
South Korea,31_40,0,2020,in
South Korea,41_50,0,2020,in
South Korea,51_60,0,2020,in
South Korea,61_70,0,2020,in
South Korea,71_80,0,2020,in
South Korea,81_90,0,2020,in
South Korea,91,0,2020,in
South Korea,unk,0,2020,in
Tennessee,20,20,2020,in
Tennessee,21_30,106,2020,in
Tennessee,31_40,93,2020,in
Tennessee,41_50,60,2020,in
Tennessee,51_60,50,2020,in
Tennessee,61_70,38,2020,in
Tennessee,71_80,13,2020,in
Tennessee,81_90,5,2020,in
Tennessee,91,0,2020,in
Tennessee,unk,0,2020,in
Texas,20,85,2020,in
Texas,21_30,566,2020,in
Texas,31_40,499,2020,in
Texas,41_50,313,2020,in
Texas,51_60,253,2020,in
Texas,61_70,203,2020,in
Texas,71_80,67,2020,in
Texas,81_90,18,2020,in
Texas,91,3,2020,in
Texas,unk,0,2020,in
Utah,20,176,2020,in
Utah,21_30,1570,2020,in
Utah,31_40,957,2020,in
Utah,41_50,520,2020,in
Utah,51_60,357,2020,in
Utah,61_70,336,2020,in
Utah,71_80,149,2020,in
Utah,81_90,30,2020,in
Utah,91,4,2020,in
Utah,unk,0,2020,in
Vermont,20,4,2020,in
Vermont,21_30,32,2020,in
Vermont,31_40,16,2020,in
Vermont,41_50,7,2020,in
Vermont,51_60,7,2020,in
Vermont,61_70,6,2020,in
Vermont,71_80,1,2020,in
Vermont,81_90,1,2020,in
Vermont,91,0,2020,in
Vermont,unk,0,2020,in
Virgin Islands,20,0,2020,in
Virgin Islands,21_30,0,2020,in
Virgin Islands,31_40,0,2020,in
Virgin Islands,41_50,0,2020,in
Virgin Islands,51_60,6,2020,in
Virgin Islands,61_70,0,2020,in
Virgin Islands,71_80,3,2020,in
Virgin Islands,81_90,0,2020,in
Virgin Islands,91,0,2020,in
Virgin Islands,unk,0,2020,in
Virginia,20,30,2020,in
Virginia,21_30,145,2020,in
Virginia,31_40,114,2020,in
Virginia,41_50,83,2020,in
Virginia,51_60,70,2020,in
Virginia,61_70,44,2020,in
Virginia,71_80,24,2020,in
Virginia,81_90,5,2020,in
Virginia,91,2,2020,in
Virginia,unk,0,2020,in
Wake Island,20,0,2020,in
Wake Island,21_30,1,2020,in
Wake Island,31_40,0,2020,in
Wake Island,41_50,0,2020,in
Wake Island,51_60,0,2020,in
Wake Island,61_70,0,2020,in
Wake Island,71_80,0,2020,in
Wake Island,81_90,0,2020,in
Wake Island,91,0,2020,in
Wake Island,unk,0,2020,in
Washington,20,328,2020,in
Washington,21_30,2401,2020,in
Washington,31_40,1960,2020,in
Washington,41_50,1371,2020,in
Washington,51_60,1395,2020,in
Washington,61_70,1339,2020,in
Washington,71_80,572,2020,in
Washington,81_90,111,2020,in
Washington,91,5,2020,in
Washington,unk,0,2020,in
West Virginia,20,0,2020,in
West Virginia,21_30,14,2020,in
West Virginia,31_40,10,2020,in
West Virginia,41_50,13,2020,in
West Virginia,51_60,9,2020,in
West Virginia,61_70,12,2020,in
West Virginia,71_80,0,2020,in
West Virginia,81_90,1,2020,in
West Virginia,91,0,2020,in
West Virginia,unk,0,2020,in
Wisconsin,20,19,2020,in
Wisconsin,21_30,109,2020,in
Wisconsin,31_40,93,2020,in
Wisconsin,41_50,56,2020,in
Wisconsin,51_60,40,2020,in
Wisconsin,61_70,37,2020,in
Wisconsin,71_80,14,2020,in
Wisconsin,81_90,5,2020,in
Wisconsin,91,0,2020,in
Wisconsin,unk,0,2020,in
Wyoming,20,70,2020,in
Wyoming,21_30,275,2020,in
Wyoming,31_40,237,2020,in
Wyoming,41_50,113,2020,in
Wyoming,51_60,104,2020,in
Wyoming,61_70,103,2020,in
Wyoming,71_80,34,2020,in
Wyoming,81_90,4,2020,in
Wyoming,91,0,2020,in
Wyoming,unk,0,2020,in
Yukon Territory,20,0,2020,in
Yukon Territory,21_30,0,2020,in
Yukon Territory,31_40,0,2020,in
Yukon Territory,41_50,0,2020,in
Yukon Territory,51_60,0,2020,in
Yukon Territory,61_70,0,2020,in
Yukon Territory,71_80,1,2020,in
Yukon Territory,81_90,0,2020,in
Yukon Territory,91,0,2020,in
Yukon Territory,unk,0,2020,in
Alabama,20,16,2021,in
Alabama,21_30,55,2021,in
Alabama,31_40,26,2021,in
Alabama,41_50,24,2021,in
Alabama,51_60,22,2021,in
Alabama,61_70,12,2021,in
Alabama,71_80,5,2021,in
Alabama,81_90,3,2021,in
Alabama,91,0,2021,in
Alabama,unk,0,2021,in
Alaska,20,40,2021,in
Alaska,21_30,214,2021,in
Alaska,31_40,161,2021,in
Alaska,41_50,116,2021,in
Alaska,51_60,99,2021,in
Alaska,61_70,124,2021,in
Alaska,71_80,51,2021,in
Alaska,81_90,8,2021,in
Alaska,91,1,2021,in
Alaska,unk,0,2021,in
Alberta,20,0,2021,in
Alberta,21_30,4,2021,in
Alberta,31_40,3,2021,in
Alberta,41_50,2,2021,in
Alberta,51_60,3,2021,in
Alberta,61_70,1,2021,in
Alberta,71_80,0,2021,in
Alberta,81_90,0,2021,in
Alberta,91,0,2021,in
Alberta,unk,0,2021,in
American Samoa,20,0,2021,in
American Samoa,21_30,2,2021,in
American Samoa,31_40,1,2021,in
American Samoa,41_50,1,2021,in
American Samoa,51_60,0,2021,in
American Samoa,61_70,0,2021,in
American Samoa,71_80,0,2021,in
American Samoa,81_90,0,2021,in
American Samoa,91,0,2021,in
American Samoa,unk,0,2021,in
Arizona,20,137,2021,in
Arizona,21_30,601,2021,in
Arizona,31_40,504,2021,in
Arizona,41_50,323,2021,in
Arizona,51_60,299,2021,in
Arizona,61_70,368,2021,in
Arizona,71_80,210,2021,in
Arizona,81_90,66,2021,in
Arizona,91,8,2021,in
Arizona,unk,0,2021,in
Arkansas,20,13,2021,in
Arkansas,21_30,64,2021,in
Arkansas,31_40,23,2021,in
Arkansas,41_50,19,2021,in
Arkansas,51_60,20,2021,in
Arkansas,61_70,6,2021,in
Arkansas,71_80,5,2021,in
Arkansas,81_90,1,2021,in
Arkansas,91,0,2021,in
Arkansas,unk,0,2021,in
British Columbia,20,1,2021,in
British Columbia,21_30,6,2021,in
British Columbia,31_40,2,2021,in
British Columbia,41_50,2,2021,in
British Columbia,51_60,1,2021,in
British Columbia,61_70,2,2021,in
British Columbia,71_80,0,2021,in
British Columbia,81_90,0,2021,in
British Columbia,91,0,2021,in
British Columbia,unk,0,2021,in
California,20,1047,2021,in
California,21_30,4319,2021,in
California,31_40,4239,2021,in
California,41_50,3085,2021,in
California,51_60,3473,2021,in
California,61_70,3256,2021,in
California,71_80,1284,2021,in
California,81_90,272,2021,in
California,91,35,2021,in
California,unk,0,2021,in
Canada,20,2,2021,in
Canada,21_30,10,2021,in
Canada,31_40,5,2021,in
Canada,41_50,3,2021,in
Canada,51_60,12,2021,in
Canada,61_70,6,2021,in
Canada,71_80,2,2021,in
Canada,81_90,0,2021,in
Canada,91,0,2021,in
Canada,unk,0,2021,in
Colorado,20,76,2021,in
Colorado,21_30,584,2021,in
Colorado,31_40,539,2021,in
Colorado,41_50,277,2021,in
Colorado,51_60,307,2021,in
Colorado,61_70,243,2021,in
Colorado,71_80,76,2021,in
Colorado,81_90,27,2021,in
Colorado,91,6,2021,in
Colorado,unk,0,2021,in
Connecticut,20,3,2021,in
Connecticut,21_30,47,2021,in
Connecticut,31_40,21,2021,in
Connecticut,41_50,9,2021,in
Connecticut,51_60,14,2021,in
Connecticut,61_70,6,2021,in
Connecticut,71_80,2,2021,in
Connecticut,81_90,1,2021,in
Connecticut,91,0,2021,in
Connecticut,unk,0,2021,in
Delaware,20,0,2021,in
Delaware,21_30,18,2021,in
Delaware,31_40,11,2021,in
Delaware,41_50,6,2021,in
Delaware,51_60,3,2021,in
Delaware,61_70,8,2021,in
Delaware,71_80,5,2021,in
Delaware,81_90,0,2021,in
Delaware,91,0,2021,in
Delaware,unk,0,2021,in
District Of Columbia,20,1,2021,in
District Of Columbia,21_30,10,2021,in
District Of Columbia,31_40,14,2021,in
District Of Columbia,41_50,4,2021,in
District Of Columbia,51_60,3,2021,in
District Of Columbia,61_70,1,2021,in
District Of Columbia,71_80,0,2021,in
District Of Columbia,81_90,0,2021,in
District Of Columbia,91,0,2021,in
District Of Columbia,unk,0,2021,in
Federated States Of Micronesia,20,0,2021,in
Federated States Of Micronesia,21_30,1,2021,in
Federated States Of Micronesia,31_40,1,2021,in
Federated States Of Micronesia,41_50,0,2021,in
Federated States Of Micronesia,51_60,0,2021,in
Federated States Of Micronesia,61_70,0,2021,in
Federated States Of Micronesia,71_80,0,2021,in
Federated States Of Micronesia,81_90,0,2021,in
Federated States Of Micronesia,91,0,2021,in
Federated States Of Micronesia,unk,0,2021,in
Florida,20,36,2021,in
Florida,21_30,288,2021,in
Florida,31_40,230,2021,in
Florida,41_50,142,2021,in
Florida,51_60,141,2021,in
Florida,61_70,102,2021,in
Florida,71_80,64,2021,in
Florida,81_90,20,2021,in
Florida,91,1,2021,in
Florida,unk,0,2021,in
General Service Administration,20,2,2021,in
General Service Administration,21_30,26,2021,in
General Service Administration,31_40,5,2021,in
General Service Administration,41_50,4,2021,in
General Service Administration,51_60,3,2021,in
General Service Administration,61_70,0,2021,in
General Service Administration,71_80,0,2021,in
General Service Administration,81_90,0,2021,in
General Service Administration,91,0,2021,in
General Service Administration,unk,0,2021,in
Georgia,20,26,2021,in
Georgia,21_30,148,2021,in
Georgia,31_40,103,2021,in
Georgia,41_50,38,2021,in
Georgia,51_60,37,2021,in
Georgia,61_70,36,2021,in
Georgia,71_80,20,2021,in
Georgia,81_90,3,2021,in
Georgia,91,0,2021,in
Georgia,unk,0,2021,in
Germany,20,2,2021,in
Germany,21_30,9,2021,in
Germany,31_40,3,2021,in
Germany,41_50,2,2021,in
Germany,51_60,1,2021,in
Germany,61_70,0,2021,in
Germany,71_80,0,2021,in
Germany,81_90,0,2021,in
Germany,91,0,2021,in
Germany,unk,0,2021,in
Guam,20,2,2021,in
Guam,21_30,7,2021,in
Guam,31_40,6,2021,in
Guam,41_50,5,2021,in
Guam,51_60,2,2021,in
Guam,61_70,0,2021,in
Guam,71_80,0,2021,in
Guam,81_90,0,2021,in
Guam,91,0,2021,in
Guam,unk,0,2021,in
Hawaii,20,21,2021,in
Hawaii,21_30,94,2021,in
Hawaii,31_40,90,2021,in
Hawaii,41_50,71,2021,in
Hawaii,51_60,54,2021,in
Hawaii,61_70,46,2021,in
Hawaii,71_80,20,2021,in
Hawaii,81_90,4,2021,in
Hawaii,91,1,2021,in
Hawaii,unk,0,2021,in
Idaho,20,0,2021,in
Idaho,21_30,0,2021,in
Idaho,31_40,0,2021,in
Idaho,41_50,0,2021,in
Idaho,51_60,0,2021,in
Idaho,61_70,0,2021,in
Idaho,71_80,0,2021,in
Idaho,81_90,0,2021,in
Idaho,91,0,2021,in
Idaho,unk,0,2021,in
Illinois,20,31,2021,in
Illinois,21_30,217,2021,in
Illinois,31_40,138,2021,in
Illinois,41_50,69,2021,in
Illinois,51_60,68,2021,in
Illinois,61_70,36,2021,in
Illinois,71_80,26,2021,in
Illinois,81_90,4,2021,in
Illinois,91,1,2021,in
Illinois,unk,0,2021,in
Indiana,20,10,2021,in
Indiana,21_30,99,2021,in
Indiana,31_40,75,2021,in
Indiana,41_50,26,2021,in
Indiana,51_60,20,2021,in
Indiana,61_70,29,2021,in
Indiana,71_80,11,2021,in
Indiana,81_90,2,2021,in
Indiana,91,2,2021,in
Indiana,unk,0,2021,in
Iowa,20,15,2021,in
Iowa,21_30,97,2021,in
Iowa,31_40,51,2021,in
Iowa,41_50,41,2021,in
Iowa,51_60,23,2021,in
Iowa,61_70,18,2021,in
Iowa,71_80,10,2021,in
Iowa,81_90,2,2021,in
Iowa,91,0,2021,in
Iowa,unk,0,2021,in
Kansas,20,20,2021,in
Kansas,21_30,98,2021,in
Kansas,31_40,61,2021,in
Kansas,41_50,43,2021,in
Kansas,51_60,22,2021,in
Kansas,61_70,20,2021,in
Kansas,71_80,7,2021,in
Kansas,81_90,0,2021,in
Kansas,91,0,2021,in
Kansas,unk,0,2021,in
Kentucky,20,7,2021,in
Kentucky,21_30,60,2021,in
Kentucky,31_40,38,2021,in
Kentucky,41_50,29,2021,in
Kentucky,51_60,12,2021,in
Kentucky,61_70,14,2021,in
Kentucky,71_80,5,2021,in
Kentucky,81_90,1,2021,in
Kentucky,91,0,2021,in
Kentucky,unk,0,2021,in
Louisiana,20,10,2021,in
Louisiana,21_30,54,2021,in
Louisiana,31_40,53,2021,in
Louisiana,41_50,30,2021,in
Louisiana,51_60,18,2021,in
Louisiana,61_70,15,2021,in
Louisiana,71_80,7,2021,in
Louisiana,81_90,2,2021,in
Louisiana,91,1,2021,in
Louisiana,unk,0,2021,in
Maine,20,1,2021,in
Maine,21_30,28,2021,in
Maine,31_40,23,2021,in
Maine,41_50,7,2021,in
Maine,51_60,14,2021,in
Maine,61_70,4,2021,in
Maine,71_80,3,2021,in
Maine,81_90,1,2021,in
Maine,91,1,2021,in
Maine,unk,0,2021,in
Manitoba,20,2,2021,in
Manitoba,21_30,2,2021,in
Manitoba,31_40,0,2021,in
Manitoba,41_50,0,2021,in
Manitoba,51_60,0,2021,in
Manitoba,61_70,0,2021,in
Manitoba,71_80,0,2021,in
Manitoba,81_90,0,2021,in
Manitoba,91,0,2021,in
Manitoba,unk,0,2021,in
Marshall Islands,20,1,2021,in
Marshall Islands,21_30,1,2021,in
Marshall Islands,31_40,0,2021,in
Marshall Islands,41_50,0,2021,in
Marshall Islands,51_60,0,2021,in
Marshall Islands,61_70,0,2021,in
Marshall Islands,71_80,0,2021,in
Marshall Islands,81_90,0,2021,in
Marshall Islands,91,0,2021,in
Marshall Islands,unk,0,2021,in
Maryland,20,14,2021,in
Maryland,21_30,55,2021,in
Maryland,31_40,45,2021,in
Maryland,41_50,32,2021,in
Maryland,51_60,23,2021,in
Maryland,61_70,21,2021,in
Maryland,71_80,4,2021,in
Maryland,81_90,1,2021,in
Maryland,91,0,2021,in
Maryland,unk,0,2021,in
Massachusetts,20,6,2021,in
Massachusetts,21_30,66,2021,in
Massachusetts,31_40,55,2021,in
Massachusetts,41_50,22,2021,in
Massachusetts,51_60,24,2021,in
Massachusetts,61_70,13,2021,in
Massachusetts,71_80,4,2021,in
Massachusetts,81_90,4,2021,in
Massachusetts,91,0,2021,in
Massachusetts,unk,0,2021,in
Mexico,20,1,2021,in
Mexico,21_30,10,2021,in
Mexico,31_40,3,2021,in
Mexico,41_50,2,2021,in
Mexico,51_60,1,2021,in
Mexico,61_70,0,2021,in
Mexico,71_80,0,2021,in
Mexico,81_90,0,2021,in
Mexico,91,0,2021,in
Mexico,unk,0,2021,in
Michigan,20,23,2021,in
Michigan,21_30,188,2021,in
Michigan,31_40,92,2021,in
Michigan,41_50,40,2021,in
Michigan,51_60,34,2021,in
Michigan,61_70,31,2021,in
Michigan,71_80,15,2021,in
Michigan,81_90,3,2021,in
Michigan,91,1,2021,in
Michigan,unk,0,2021,in
Minnesota,20,26,2021,in
Minnesota,21_30,161,2021,in
Minnesota,31_40,80,2021,in
Minnesota,41_50,67,2021,in
Minnesota,51_60,42,2021,in
Minnesota,61_70,35,2021,in
Minnesota,71_80,14,2021,in
Minnesota,81_90,2,2021,in
Minnesota,91,1,2021,in
Minnesota,unk,0,2021,in
Mississippi,20,4,2021,in
Mississippi,21_30,26,2021,in
Mississippi,31_40,24,2021,in
Mississippi,41_50,15,2021,in
Mississippi,51_60,12,2021,in
Mississippi,61_70,7,2021,in
Mississippi,71_80,0,2021,in
Mississippi,81_90,1,2021,in
Mississippi,91,0,2021,in
Mississippi,unk,0,2021,in
Missouri,20,32,2021,in
Missouri,21_30,153,2021,in
Missouri,31_40,95,2021,in
Missouri,41_50,55,2021,in
Missouri,51_60,30,2021,in
Missouri,61_70,33,2021,in
Missouri,71_80,13,2021,in
Missouri,81_90,3,2021,in
Missouri,91,0,2021,in
Missouri,unk,0,2021,in
Montana,20,80,2021,in
Montana,21_30,441,2021,in
Montana,31_40,297,2021,in
Montana,41_50,165,2021,in
Montana,51_60,137,2021,in
Montana,61_70,129,2021,in
Montana,71_80,76,2021,in
Montana,81_90,21,2021,in
Montana,91,5,2021,in
Montana,unk,0,2021,in
Nebraska,20,15,2021,in
Nebraska,21_30,80,2021,in
Nebraska,31_40,38,2021,in
Nebraska,41_50,38,2021,in
Nebraska,51_60,20,2021,in
Nebraska,61_70,18,2021,in
Nebraska,71_80,7,2021,in
Nebraska,81_90,2,2021,in
Nebraska,91,0,2021,in
Nebraska,unk,0,2021,in
Nevada,20,114,2021,in
Nevada,21_30,477,2021,in
Nevada,31_40,400,2021,in
Nevada,41_50,291,2021,in
Nevada,51_60,301,2021,in
Nevada,61_70,297,2021,in
Nevada,71_80,144,2021,in
Nevada,81_90,32,2021,in
Nevada,91,4,2021,in
Nevada,unk,0,2021,in
New Brunswick,20,0,2021,in
New Brunswick,21_30,0,2021,in
New Brunswick,31_40,0,2021,in
New Brunswick,41_50,1,2021,in
New Brunswick,51_60,0,2021,in
New Brunswick,61_70,0,2021,in
New Brunswick,71_80,0,2021,in
New Brunswick,81_90,0,2021,in
New Brunswick,91,0,2021,in
New Brunswick,unk,0,2021,in
New Hampshire,20,7,2021,in
New Hampshire,21_30,41,2021,in
New Hampshire,31_40,17,2021,in
New Hampshire,41_50,9,2021,in
New Hampshire,51_60,15,2021,in
New Hampshire,61_70,2,2021,in
New Hampshire,71_80,1,2021,in
New Hampshire,81_90,0,2021,in
New Hampshire,91,0,2021,in
New Hampshire,unk,0,2021,in
New Jersey,20,7,2021,in
New Jersey,21_30,37,2021,in
New Jersey,31_40,29,2021,in
New Jersey,41_50,24,2021,in
New Jersey,51_60,24,2021,in
New Jersey,61_70,23,2021,in
New Jersey,71_80,6,2021,in
New Jersey,81_90,0,2021,in
New Jersey,91,1,2021,in
New Jersey,unk,0,2021,in
New Mexico,20,20,2021,in
New Mexico,21_30,108,2021,in
New Mexico,31_40,101,2021,in
New Mexico,41_50,75,2021,in
New Mexico,51_60,62,2021,in
New Mexico,61_70,57,2021,in
New Mexico,71_80,28,2021,in
New Mexico,81_90,5,2021,in
New Mexico,91,2,2021,in
New Mexico,unk,0,2021,in
New York,20,12,2021,in
New York,21_30,136,2021,in
New York,31_40,95,2021,in
New York,41_50,73,2021,in
New York,51_60,54,2021,in
New York,61_70,40,2021,in
New York,71_80,9,2021,in
New York,81_90,2,2021,in
New York,91,1,2021,in
New York,unk,0,2021,in
North Carolina,20,26,2021,in
North Carolina,21_30,163,2021,in
North Carolina,31_40,129,2021,in
North Carolina,41_50,59,2021,in
North Carolina,51_60,40,2021,in
North Carolina,61_70,27,2021,in
North Carolina,71_80,17,2021,in
North Carolina,81_90,4,2021,in
North Carolina,91,1,2021,in
North Carolina,unk,0,2021,in
North Dakota,20,24,2021,in
North Dakota,21_30,136,2021,in
North Dakota,31_40,113,2021,in
North Dakota,41_50,64,2021,in
North Dakota,51_60,38,2021,in
North Dakota,61_70,20,2021,in
North Dakota,71_80,5,2021,in
North Dakota,81_90,0,2021,in
North Dakota,91,0,2021,in
North Dakota,unk,0,2021,in
Northern Mariana Islands,20,5,2021,in
Northern Mariana Islands,21_30,11,2021,in
Northern Mariana Islands,31_40,1,2021,in
Northern Mariana Islands,41_50,4,2021,in
Northern Mariana Islands,51_60,1,2021,in
Northern Mariana Islands,61_70,0,2021,in
Northern Mariana Islands,71_80,0,2021,in
Northern Mariana Islands,81_90,0,2021,in
Northern Mariana Islands,91,0,2021,in
Northern Mariana Islands,unk,0,2021,in
Ohio,20,23,2021,in
Ohio,21_30,173,2021,in
Ohio,31_40,91,2021,in
Ohio,41_50,40,2021,in
Ohio,51_60,33,2021,in
Ohio,61_70,28,2021,in
Ohio,71_80,15,2021,in
Ohio,81_90,5,2021,in
Ohio,91,0,2021,in
Ohio,unk,0,2021,in
Oklahoma,20,19,2021,in
Oklahoma,21_30,88,2021,in
Oklahoma,31_40,67,2021,in
Oklahoma,41_50,44,2021,in
Oklahoma,51_60,25,2021,in
Oklahoma,61_70,23,2021,in
Oklahoma,71_80,11,2021,in
Oklahoma,81_90,1,2021,in
Oklahoma,91,1,2021,in
Oklahoma,unk,0,2021,in
Ontario,20,0,2021,in
Ontario,21_30,3,2021,in
Ontario,31_40,2,2021,in
Ontario,41_50,2,2021,in
Ontario,51_60,3,2021,in
Ontario,61_70,0,2021,in
Ontario,71_80,2,2021,in
Ontario,81_90,0,2021,in
Ontario,91,0,2021,in
Ontario,unk,0,2021,in
Oregon,20,274,2021,in
Oregon,21_30,1269,2021,in
Oregon,31_40,1112,2021,in
Oregon,41_50,866,2021,in
Oregon,51_60,688,2021,in
Oregon,61_70,689,2021,in
Oregon,71_80,338,2021,in
Oregon,81_90,87,2021,in
Oregon,91,14,2021,in
Oregon,unk,0,2021,in
Palau,20,0,2021,in
Palau,21_30,0,2021,in
Palau,31_40,1,2021,in
